"xwaveid"	"FY_rental_property_profit_or_loss"	"WEIGHT"	"Year"	"Profit_loss"	"filled_down"	"loss"	"next_Profit"	"nextIsProfit"	"rw"
"0100010"	"[-1] Not asked"	684.798586739277	2002	NA	NA	NA	"Loss"	FALSE	TRUE
"0100010"	"[2] Loss"	754.252148831497	2003	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100010"	"[2] Loss"	780.407905105066	2004	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100010"	"[-1] Not asked"	821.058943908858	2005	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100010"	"[-1] Not asked"	832.698118766436	2006	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100010"	"[2] Loss"	924.791142792315	2007	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100010"	"[2] Loss"	926.90064161743	2008	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100010"	"[1] Profit"	972.58623054764	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100010"	"[-1] Not asked"	1035.54954334721	2010	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100010"	"[-1] Not asked"	1050.4708102546	2011	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100010"	"[1] Profit"	1040.40351255025	2012	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100010"	"[1] Profit"	1089.16652933122	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100010"	"[-1] Not asked"	1160.1583446336	2014	NA	"Profit"	FALSE	"Break even"	TRUE	TRUE
"0100010"	"[3] Break-even"	1177.24623221031	2015	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0100014"	"[1] Profit"	1041.44158495779	2002	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[-1] Not asked"	1063.6105747266	2003	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[-1] Not asked"	1146.86290080778	2004	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[-1] Not asked"	1190.66613845088	2005	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[-1] Not asked"	1206.22877013772	2006	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[1] Profit"	1240.41156942611	2007	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[1] Profit"	1272.22975365341	2008	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100014"	"[2] Loss"	1265.37262498667	2009	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100014"	"[1] Profit"	1256.93386672952	2010	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100014"	"[2] Loss"	1406.27056485036	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100014"	"[2] Loss"	1407.34088397793	2012	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100014"	"[1] Profit"	1432.98537106944	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[1] Profit"	1477.08080337512	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100014"	"[1] Profit"	1482.36471114504	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100015"	"[-1] Not asked"	1040.92274145037	2002	NA	NA	NA	NA	FALSE	TRUE
"0100015"	"[-1] Not asked"	1080.91932755939	2003	NA	NA	NA	NA	FALSE	TRUE
"0100015"	"[-1] Not asked"	1169.03966702933	2004	NA	NA	NA	NA	FALSE	TRUE
"0100015"	"[-1] Not asked"	1231.15481490974	2005	NA	NA	NA	NA	FALSE	TRUE
"0100015"	"[-1] Not asked"	1237.69377013124	2006	NA	NA	NA	"Profit"	TRUE	TRUE
"0100015"	"[1] Profit"	1257.44830059269	2007	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100015"	"[1] Profit"	1276.85623443434	2008	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100015"	"[2] Loss"	1276.62698249085	2009	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100015"	"[1] Profit"	1276.35966504502	2010	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100015"	"[2] Loss"	1437.58912235659	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100015"	"[2] Loss"	1427.43643123136	2012	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100015"	"[1] Profit"	1460.20937660562	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100015"	"[1] Profit"	1514.22236867459	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100015"	"[1] Profit"	1534.12440674748	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100097"	"[2] Loss"	954.568060059936	2002	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[2] Loss"	1157.08623905743	2003	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[2] Loss"	1342.4283860568	2004	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1390.09674706127	2005	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1503.06040833347	2006	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1682.51340873042	2007	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1645.58237710278	2008	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1699.54270120414	2009	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1812.94455448113	2010	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1787.57618181367	2011	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100097"	"[-1] Not asked"	1798.53213708805	2012	NA	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100097"	"[1] Profit"	1787.38024483641	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100097"	"[-1] Not asked"	1880.95944566048	2014	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100097"	"[1] Profit"	1983.6849724127	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100098"	"[-1] Not asked"	937.351275388369	2002	NA	NA	NA	NA	FALSE	TRUE
"0100098"	"[-1] Not asked"	1125.95691080433	2003	NA	NA	NA	NA	FALSE	TRUE
"0100098"	"[-1] Not asked"	1307.86520892849	2004	NA	NA	NA	"Loss"	FALSE	TRUE
"0100098"	"[2] Loss"	1359.30520908446	2005	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100098"	"[2] Loss"	1497.26120159625	2006	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100098"	"[2] Loss"	1696.2242140026	2007	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100098"	"[1] Profit"	1663.93742919933	2008	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100098"	"[-1] Not asked"	1704.8777344369	2009	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100098"	"[-1] Not asked"	1830.79354355467	2010	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100098"	"[-1] Not asked"	1816.28797900409	2011	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100098"	"[-1] Not asked"	1852.52379344444	2012	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100098"	"[-1] Not asked"	1835.93582527473	2013	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100098"	"[-1] Not asked"	1924.89206105998	2014	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100098"	"[-1] Not asked"	2021.75102499665	2015	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100148"	"[-1] Not asked"	876.308029183132	2002	NA	NA	NA	NA	FALSE	TRUE
"0100148"	"[-1] Not asked"	905.473858171538	2003	NA	NA	NA	NA	FALSE	TRUE
"0100148"	"[-1] Not asked"	973.382660166221	2004	NA	NA	NA	NA	FALSE	TRUE
"0100148"	"[-1] Not asked"	1027.19455648356	2005	NA	NA	NA	NA	FALSE	TRUE
"0100148"	"[-1] Not asked"	1048.28746349023	2006	NA	NA	NA	NA	FALSE	TRUE
"0100148"	"[-1] Not asked"	1064.93036978606	2007	NA	NA	NA	NA	FALSE	TRUE
"0100148"	"[-1] Not asked"	1122.0019185678	2008	NA	NA	NA	"Break even"	TRUE	TRUE
"0100148"	"[3] Break-even"	1140.95163081997	2009	"Break even"	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0100148"	"[1] Profit"	1161.09276192575	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100148"	"[1] Profit"	1195.45487155131	2011	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100148"	"[2] Loss"	1204.28624151527	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100148"	"[-1] Not asked"	1202.14070884046	2013	NA	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0100148"	"[3] Break-even"	1235.54933005832	2014	"Break even"	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0100148"	"[1] Profit"	1196.47547805361	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100165"	"[-1] Not asked"	778.07473434809	2002	NA	NA	NA	NA	FALSE	TRUE
"0100165"	"[-1] Not asked"	789.131159327153	2003	NA	NA	NA	NA	FALSE	TRUE
"0100165"	"[-1] Not asked"	838.365593177957	2004	NA	NA	NA	NA	FALSE	TRUE
"0100165"	"[-1] Not asked"	875.058742186401	2005	NA	NA	NA	NA	FALSE	TRUE
"0100165"	"[-1] Not asked"	899.43978204827	2006	NA	NA	NA	NA	FALSE	TRUE
"0100165"	"[-1] Not asked"	909.61353276055	2007	NA	NA	NA	NA	FALSE	TRUE
"0100165"	"[-1] Not asked"	949.470991833387	2008	NA	NA	NA	NA	FALSE	TRUE
"0100165"	"[-1] Not asked"	949.133974212611	2009	NA	NA	NA	"Break even"	TRUE	TRUE
"0100165"	"[3] Break-even"	967.131255206013	2010	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0100165"	"[2] Loss"	977.521114214461	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100165"	"[-1] Not asked"	982.024401802212	2012	NA	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100165"	"[1] Profit"	988.099385047661	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100165"	"[-1] Not asked"	989.713119908258	2014	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100165"	"[-1] Not asked"	1000.41638534727	2015	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100177"	"[-1] Not asked"	999.854544700457	2002	NA	NA	NA	NA	FALSE	TRUE
"0100177"	"[-1] Not asked"	1017.27618711137	2003	NA	NA	NA	NA	FALSE	TRUE
"0100177"	"[-1] Not asked"	1083.19820951593	2004	NA	NA	NA	NA	FALSE	TRUE
"0100177"	"[-1] Not asked"	1049.40001442383	2005	NA	NA	NA	NA	FALSE	TRUE
"0100177"	"[-1] Not asked"	1160.22256874122	2006	NA	NA	NA	NA	FALSE	TRUE
"0100177"	"[-1] Not asked"	1154.31136470773	2007	NA	NA	NA	NA	FALSE	TRUE
"0100177"	"[-1] Not asked"	1189.68233516961	2008	NA	NA	NA	NA	FALSE	TRUE
"0100177"	"[-1] Not asked"	1240.28621972421	2009	NA	NA	NA	"Profit"	TRUE	TRUE
"0100177"	"[1] Profit"	1249.47215308434	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100177"	"[1] Profit"	1233.92817610989	2011	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100177"	"[2] Loss"	1273.27153445436	2012	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100177"	"[1] Profit"	1312.98974745676	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100177"	"[1] Profit"	1335.7433445241	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100177"	"[1] Profit"	1327.40836348427	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100180"	"[-10] Non-responding person"	0	2003	NA	NA	NA	NA	FALSE	TRUE
"0100180"	"[-1] Not asked"	0	2005	NA	NA	NA	NA	FALSE	TRUE
"0100180"	"[-1] Not asked"	0	2006	NA	NA	NA	"Break even"	TRUE	TRUE
"0100180"	"[3] Break-even"	0	2008	"Break even"	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0100180"	"[1] Profit"	0	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100180"	"[1] Profit"	0	2010	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100180"	"[2] Loss"	0	2011	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0100180"	"[3] Break-even"	0	2012	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100180"	"[-1] Not asked"	0	2013	NA	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0100180"	"[1] Profit"	0	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100180"	"[-1] Not asked"	0	2015	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100186"	"[-1] Not asked"	1777.32006799651	2002	NA	NA	NA	"Loss"	FALSE	TRUE
"0100186"	"[2] Loss"	2184.13591343663	2003	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0100186"	"[3] Break-even"	2423.12658807309	2004	"Break even"	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0100186"	"[1] Profit"	2548.08043471462	2005	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100186"	"[1] Profit"	2525.69471903291	2006	"Profit"	"Profit"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[3] Break-even"	2523.0022260374	2007	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	2602.54796769756	2008	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	2708.90800208248	2009	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	2872.43901014247	2010	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	2878.04284086851	2011	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	2887.58859807622	2012	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	3057.91718401721	2013	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	3154.11164851958	2014	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100186"	"[-1] Not asked"	3235.84488556382	2015	NA	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0100198"	"[1] Profit"	716.798111527663	2002	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[1] Profit"	816.195433162323	2003	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[1] Profit"	864.796577971832	2004	"Profit"	"Profit"	FALSE	"Break even"	TRUE	TRUE
"0100198"	"[3] Break-even"	1040.84959089804	2005	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0100198"	"[2] Loss"	1221.73303413599	2006	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0100198"	"[3] Break-even"	1375.47228920621	2007	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100198"	"[-4] Refused/Not stated"	1490.51459971103	2008	NA	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[1] Profit"	1591.88088614048	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[-1] Not asked"	1599.49296041399	2010	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[1] Profit"	1686.47522190199	2011	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[1] Profit"	1746.06144578309	2012	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[-1] Not asked"	1723.90842604306	2013	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[-1] Not asked"	1755.10700542068	2014	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100198"	"[-1] Not asked"	2354.56256650837	2015	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100244"	"[-1] Not asked"	1068.6194347841	2002	NA	NA	NA	"Loss"	FALSE	TRUE
"0100244"	"[2] Loss"	1145.92175351325	2003	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100244"	"[1] Profit"	1190.09115234771	2004	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100244"	"[-1] Not asked"	1206.74720307448	2005	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100244"	"[-1] Not asked"	1232.51088833342	2006	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100244"	"[1] Profit"	1274.00083973833	2007	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100245"	"[-1] Not asked"	1057.91265164002	2002	NA	NA	NA	"Loss"	FALSE	TRUE
"0100245"	"[2] Loss"	1123.23548205712	2003	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100245"	"[1] Profit"	1167.82922460865	2004	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100245"	"[1] Profit"	1184.82403282513	2005	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100245"	"[1] Profit"	1227.66150298516	2006	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100245"	"[1] Profit"	1267.25399697038	2007	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100276"	"[1] Profit"	1045.45529817765	2002	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100276"	"[1] Profit"	1139.93635364028	2003	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100276"	"[1] Profit"	1150.63913419967	2004	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100276"	"[2] Loss"	1204.36794480754	2005	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100276"	"[-1] Not asked"	1223.74984666581	2006	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100276"	"[-1] Not asked"	1288.5923448161	2007	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100276"	"[-1] Not asked"	1244.58436854979	2008	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100276"	"[2] Loss"	1272.96394275128	2009	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100276"	"[1] Profit"	1292.01604736515	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100276"	"[1] Profit"	1338.47099505446	2011	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100276"	"[1] Profit"	1362.35153345994	2012	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100276"	"[2] Loss"	1389.55024983488	2013	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100276"	"[2] Loss"	1407.27163427094	2014	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100276"	"[1] Profit"	1415.98827498785	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100277"	"[1] Profit"	1043.62619012455	2002	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100277"	"[1] Profit"	1163.1593767239	2003	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100277"	"[1] Profit"	1218.54174268374	2004	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100277"	"[2] Loss"	1281.61315442054	2005	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0100277"	"[3] Break-even"	1303.79519845899	2006	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100277"	"[-1] Not asked"	1389.69947682541	2007	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0100277"	"[-1] Not asked"	1350.21289829036	2008	NA	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0100277"	"[1] Profit"	1371.15818634909	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100277"	"[1] Profit"	1403.12002775357	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100277"	"[1] Profit"	1483.13547964799	2011	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100277"	"[1] Profit"	1502.34657527724	2012	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100277"	"[2] Loss"	1514.61906694952	2013	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100277"	"[2] Loss"	1542.99323960164	2014	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100277"	"[1] Profit"	1560.10664727043	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100306"	"[-1] Not asked"	1182.0142080755	2002	NA	NA	NA	NA	FALSE	TRUE
"0100306"	"[-1] Not asked"	1301.78405482855	2003	NA	NA	NA	NA	FALSE	TRUE
"0100306"	"[-1] Not asked"	1394.82804926628	2004	NA	NA	NA	NA	FALSE	TRUE
"0100306"	"[-1] Not asked"	1530.39456232897	2005	NA	NA	NA	NA	FALSE	TRUE
"0100306"	"[-1] Not asked"	1509.60786243322	2006	NA	NA	NA	"Profit"	TRUE	TRUE
"0100306"	"[1] Profit"	1621.88075859786	2007	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100306"	"[-1] Not asked"	1655.06273642041	2008	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100306"	"[1] Profit"	1716.73467393924	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100306"	"[1] Profit"	1726.20055633253	2010	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100306"	"[2] Loss"	1735.64360505763	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100306"	"[2] Loss"	1810.43246055467	2012	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100306"	"[1] Profit"	1837.04960467972	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100306"	"[1] Profit"	1777.8226198938	2014	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100306"	"[2] Loss"	1830.12746689029	2015	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100310"	"[1] Profit"	909.030524492684	2002	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	940.449253079921	2003	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	978.857551664522	2004	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	1021.13746659381	2005	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	1057.58923863187	2006	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100310"	"[2] Loss"	1111.37630071739	2007	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	1167.54523690701	2008	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[-1] Not asked"	1273.35247408838	2009	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[-1] Not asked"	1370.41051070871	2010	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[-1] Not asked"	1364.01747198805	2011	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[-1] Not asked"	1355.22294734768	2012	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	1397.84200576381	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	1502.06138874265	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0100310"	"[1] Profit"	1620.75662056194	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100357"	"[-1] Not asked"	1517.64452239301	2002	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	1745.86580238634	2003	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2101.96047608714	2004	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2202.32225507269	2005	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2152.4512129837	2006	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2375.27497873939	2007	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2433.17312347378	2008	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2388.93529926	2009	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2627.74034594264	2010	NA	NA	NA	NA	FALSE	TRUE
"0100357"	"[-1] Not asked"	2825.65107632888	2011	NA	NA	NA	"Loss"	FALSE	TRUE
"0100357"	"[2] Loss"	2772.79521563532	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100357"	"[2] Loss"	2857.9181833486	2013	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100357"	"[2] Loss"	2760.3530070989	2014	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100357"	"[1] Profit"	2756.23796754596	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100378"	"[-1] Not asked"	1152.17487027038	2002	NA	NA	NA	NA	FALSE	TRUE
"0100378"	"[-1] Not asked"	1212.73090364965	2003	NA	NA	NA	NA	FALSE	TRUE
"0100378"	"[-1] Not asked"	1268.05700231095	2004	NA	NA	NA	NA	FALSE	TRUE
"0100378"	"[-1] Not asked"	1263.8111929989	2005	NA	NA	NA	NA	FALSE	TRUE
"0100378"	"[-1] Not asked"	1256.7414973976	2006	NA	NA	NA	NA	FALSE	TRUE
"0100378"	"[-1] Not asked"	1326.68194500802	2007	NA	NA	NA	NA	FALSE	TRUE
"0100378"	"[-1] Not asked"	1372.13681954309	2008	NA	NA	NA	NA	FALSE	TRUE
"0100378"	"[-1] Not asked"	1485.27488653759	2009	NA	NA	NA	"Loss"	FALSE	TRUE
"0100378"	"[2] Loss"	1554.38720583651	2010	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0100378"	"[1] Profit"	1553.51005438105	2011	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100390"	"[1] Profit"	1457.771676731	2002	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0100390"	"[2] Loss"	1544.35609211658	2003	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0100390"	"[2] Loss"	1651.52723482525	2004	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
